Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,Shipped,Country
327,Erin Powell,Standing Desk,Furniture,12,983.51,2024-02-02,No,Uk
328,Teresa Clark,Glue Stick,Stationery,10,756.25,2024-11-12,Yes,Canada
329,Cameron Hall,Jeans,Clothing,3,570.51,2026-12-19,Yes,Italy
330,Krista Kelly,Sneakers,Clothing,11,1461.93,2024-11-22,No,Uae
331,Harry Pennington,Smartphone,Electronics,4,1062.86,2026-07-23,Yes,Spain
332,Jennifer Dunn,Sofa,Furniture,3,399.82,2026-10-02,Yes,Uae
333,Jacob Lewis,Sneakers,Clothing,11,500.28,2026-08-03,Yes,Singapore
334,Gregory Sparks,Desk Lamp,Furniture,13,1105.67,2025-02-07,Yes,Netherlands
335,Lisa Alexander,USB Drive,Electronics,9,328.53,2025-05-04,Yes,Mexico
336,Tanner White,Keyboard,Electronics,2,322.27,2025-01-10,No,Uae
337,Amanda Luna,Smartphone,Electronics,14,374.78,2024-12-24,Yes,Sweden
338,David White,Bookshelf,Furniture,6,262.18,2026-04-11,No,Spain
339,Jennifer Stephens,Green Tea,Food & Beverage,9,793.31,2025-12-22,Yes,Mexico
340,Pamela Burke,File Cabinet,Furniture,10,466.26,2025-01-15,Yes,Germany
341,Eric Gonzalez,Desk Lamp,Furniture,12,213.54,2024-05-03,Yes,Italy
342,Michael Peters,Office Chair,Furniture,12,1216.63,2025-02-16,Yes,Brazil
343,Dr. Melissa Wheeler,Bed,Furniture,2,1741.7,2024-02-26,Yes,France
344,Dennis Edwards,Laptop,Electronics,7,370.94,2024-08-07,Yes,Spain
345,Timothy Lewis,Jacket,Clothing,12,373.11,2025-06-06,Yes,Mexico
346,Christine Nichols,Printer,Electronics,1,147.09,2024-06-10,Yes,Uae
347,Tamara Wood,Scarf,Clothing,5,1784.28,2025-10-18,Yes,Mexico
348,Larry Franco,Sneakers,Clothing,12,213.35,2024-12-02,Yes,Germany
349,Angelica Hurst,Socks,Clothing,13,2431.21,2025-12-24,Yes,Uk
350,David Torres,Dining Table,Furniture,1,1455.36,2026-01-11,Yes,Uae
351,Timothy Poole,File Cabinet,Furniture,14,301.84,2026-06-02,No,South Africa
352,Dr. Anthony Sandoval,Smartphone,Electronics,15,1468.94,2024-01-16,Yes,Singapore
353,Deanna Hammond,Bed,Furniture,5,1354.0,2026-08-23,Yes,South Korea
354,James Brown,Jacket,Clothing,1,1610.21,2025-10-05,Yes,Netherlands
355,Anthony Fisher,Green Tea,Food & Beverage,13,478.55,2026-01-28,Yes,Germany
356,Shawn Doyle,Eraser,Stationery,9,1189.55,2025-06-15,Yes,India
357,Robert Hernandez,Office Chair,Furniture,11,1511.58,2026-02-11,Yes,India
358,Erica Chambers,Socks,Clothing,4,1606.03,2026-02-02,No,Canada
359,Peggy Ford,Jacket,Clothing,7,2187.27,2025-01-22,Yes,Netherlands
360,Roy Hester,Notebook,Stationery,14,1092.66,2025-12-04,Yes,Australia
361,Meredith Oliver,Office Chair,Furniture,11,49.78,2026-05-11,No,Australia
362,Thomas French,T-Shirt,Clothing,12,751.63,2025-12-12,Yes,Argentina
363,Vincent Hodge,Green Tea,Food & Beverage,4,1413.55,2024-03-12,No,Germany
364,Joseph Moses,Bookshelf,Furniture,11,2299.35,2026-01-25,Yes,Netherlands
365,Brett Crawford,T-Shirt,Clothing,13,307.39,2025-03-11,Yes,Uk
366,Nathan Thomas,Pen,Stationery,4,1149.51,2025-11-18,Yes,South Africa
367,Angela Daniel,File Cabinet,Furniture,5,2440.89,2024-07-19,Yes,Netherlands
368,Nicholas Sanders,T-Shirt,Clothing,13,702.26,2026-02-13,Yes,Uk
369,Timothy Newman,Headphones,Electronics,4,792.04,2025-09-13,Yes,Uk
370,Tiffany Haley,Headphones,Electronics,6,186.5,2024-04-26,Yes,France
371,Nancy Mcgee,Pencil,Stationery,9,1848.09,2025-03-09,Yes,Germany
372,Gregory White,Notebook,Stationery,6,1133.33,2026-01-29,No,Japan
373,Whitney Daniel,Tape,Stationery,7,2298.31,2025-08-23,Yes,Italy
374,Adrian Vega,Bottled Water,Food & Beverage,5,1156.65,2025-04-01,No,Japan
375,Sherry Patton,Coffee Beans,Food & Beverage,3,1184.26,2026-03-12,Yes,Canada
376,Allison Petty,Mouse,Electronics,12,1996.81,2026-10-18,Yes,Singapore
377,Lisa Burns,Notebook,Stationery,11,1347.4,2026-04-25,Yes,Italy
378,Michael Ashley,Sneakers,Clothing,12,1536.8,2026-05-17,Yes,India
379,Kelsey Hall,USB Drive,Electronics,6,703.17,2024-06-04,No,Sweden
380,Karen Madden,Tape,Stationery,13,110.77,2025-04-29,Yes,Uk
381,Mackenzie Smith,Socks,Clothing,14,382.36,2024-02-02,Yes,Germany
382,Frederick King,Bread,Food & Beverage,1,218.82,2024-05-03,No,South Korea
383,Jennifer Clements,Sneakers,Clothing,12,2084.16,2026-01-31,Yes,South Korea
384,Terry Allen,Bed,Furniture,6,2369.56,2025-01-15,Yes,Uae
385,Jason Jackson,Eraser,Stationery,12,1252.26,2026-11-08,Yes,Mexico
386,Kayla Bennett,Snack Bar,Food & Beverage,14,1638.02,2024-04-20,No,Brazil
387,Kelly Foster,Coffee Beans,Food & Beverage,14,1593.63,2024-04-14,Yes,Uk
388,Olivia Evans,Snack Bar,Food & Beverage,9,2209.95,2025-06-05,Yes,India
389,Courtney Ramirez,Mouse,Electronics,6,2269.86,2024-03-29,Yes,South Korea
390,Jeremiah Moore,Tablet,Electronics,11,444.42,2024-11-06,No,Australia
391,Wesley Miller,Notebook,Stationery,14,679.19,2026-01-03,Yes,South Africa
392,Chad Diaz,Bottled Water,Food & Beverage,12,1970.8,2026-10-11,Yes,China
393,Abigail Parks,T-Shirt,Clothing,3,1474.12,2025-03-23,No,Netherlands
394,Theodore Lane,Bottled Water,Food & Beverage,14,19.2,2026-02-21,Yes,Spain
395,Lawrence Martin,Bookshelf,Furniture,11,1457.01,2026-07-14,Yes,Brazil
396,Virginia Stevens,Bottled Water,Food & Beverage,13,529.01,2026-04-05,Yes,Australia
397,Debra Gomez,Smartphone,Electronics,2,1188.62,2025-08-26,Yes,Argentina
398,Mary Barnett,Eraser,Stationery,2,1524.22,2026-10-30,Yes,Sweden
399,Robert Reid,Tape,Stationery,7,1162.85,2025-05-04,No,Singapore
400,Lisa Martinez,Headphones,Electronics,13,765.88,2025-01-11,Yes,Italy
401,Robert Brown,Smartphone,Electronics,12,616.88,2025-03-04,Yes,Brazil
402,Dr. Douglas Davis,Pen,Stationery,9,1092.11,2024-10-14,Yes,Singapore
403,Gabriella Thomas,Bottled Water,Food & Beverage,3,84.46,2025-02-09,Yes,France
404,Dr. Timothy Warren,Webcam,Electronics,2,2427.68,2024-05-13,No,India
405,Michael Horton,Bottled Water,Food & Beverage,14,2000.24,2024-08-05,No,Uae
406,Amy Bryant,Office Chair,Furniture,1,839.47,2025-06-15,No,Uk
407,Jessica Blair,Jacket,Clothing,11,2326.81,2024-08-16,Yes,France
408,Kristi Gilbert,Hat,Clothing,13,1587.08,2025-04-08,No,Singapore
409,Amanda Griffin,Standing Desk,Furniture,7,190.01,2026-08-17,Yes,Sweden
410,Matthew Bowen,Bottled Water,Food & Beverage,7,2099.13,2026-01-19,Yes,Italy
411,Christopher Rivera,Mouse,Electronics,3,652.5,2026-04-07,No,Canada
412,Tyler Robbins,Laptop,Electronics,1,1253.58,2024-11-03,Yes,South Africa
413,Joshua Perkins,Dining Table,Furniture,3,1433.94,2026-10-24,Yes,South Africa
414,Emily Morgan,Sofa,Furniture,3,420.63,2025-08-19,Yes,Spain
415,Adrian Beasley,Monitor,Electronics,4,496.51,2025-01-18,No,Italy
416,Cheryl Larson,Pencil,Stationery,15,2109.19,2024-07-10,No,Italy
417,Chris Esparza,Keyboard,Electronics,4,2271.14,2024-07-15,No,Canada
418,Amy Horn,Office Chair,Furniture,12,225.21,2024-04-13,Yes,Spain
419,Joshua Wang,Bottled Water,Food & Beverage,8,2131.69,2024-03-06,Yes,India
420,Kristen Wilson,Eraser,Stationery,12,1853.04,2026-03-26,Yes,Italy
421,Brandy Phelps,Tablet,Electronics,10,350.15,2026-02-07,Yes,Argentina
422,Renee Jones,Jacket,Clothing,2,2243.95,2026-01-31,Yes,Uk
423,Noah Saunders,Sofa,Furniture,12,1985.14,2024-12-09,Yes,Germany
424,Stephanie Mosley,Mouse,Electronics,10,200.41,2025-06-01,Yes,Italy
425,Timothy Schultz,Socks,Clothing,12,1118.49,2025-02-18,Yes,Mexico
426,Alyssa Decker,Bed,Furniture,8,1973.32,2026-08-06,Yes,Netherlands
427,Shelly Hahn,Eraser,Stationery,11,641.27,2026-06-13,Yes,Brazil
428,Mr. Walter Massey,Glue Stick,Stationery,3,2001.96,2025-08-10,Yes,China
429,Sharon Murphy,Sneakers,Clothing,11,1486.53,2026-07-01,Yes,Japan
430,Timothy Roth,Hat,Clothing,14,2137.15,2024-11-20,No,South Korea
431,Deborah Richardson,Sofa,Furniture,12,735.8,2026-02-14,No,Italy
432,Kristina Tucker,Dining Table,Furniture,11,995.85,2024-06-26,No,Australia
433,Jamie Larson,Glue Stick,Stationery,9,2491.42,2025-10-14,Yes,Singapore
434,Aaron Morgan,Glue Stick,Stationery,7,1291.34,2024-09-28,Yes,Netherlands
435,Kerry Rogers,Pen,Stationery,4,2258.59,2026-09-14,Yes,Uk
436,Donna Smith,Pen,Stationery,8,2323.98,2025-01-26,Yes,Uae
437,Jared Wright,Scarf,Clothing,11,302.95,2026-07-30,Yes,India
438,Christopher Berry,Sneakers,Clothing,8,1248.38,2025-07-18,Yes,Australia
439,Rebecca Love,Hat,Clothing,14,113.51,2025-01-13,Yes,Brazil
440,Christy Obrien,Snack Bar,Food & Beverage,10,2177.08,2025-08-11,Yes,India
441,Mark Bullock,Laptop,Electronics,12,1996.13,2025-12-03,No,Uk
442,Paula Mclaughlin,Snack Bar,Food & Beverage,15,974.59,2026-04-29,Yes,Germany
443,Lisa Calhoun,Jacket,Clothing,14,1500.06,2026-04-07,No,Brazil
444,Denise Krueger,Pen,Stationery,11,449.0,2026-01-02,Yes,Spain
445,Zachary Wilson,Standing Desk,Furniture,14,1540.6,2024-05-02,Yes,South Africa
446,Julie Robles,Socks,Clothing,3,177.02,2025-01-20,Yes,Sweden
447,Angela Thomas,Sofa,Furniture,9,875.59,2026-02-07,Yes,Sweden
448,Richard Davis,Ruler,Stationery,15,1911.97,2026-02-28,Yes,Japan
449,Andrew Thompson,USB Drive,Electronics,12,2013.3,2026-10-06,Yes,Uk
450,Spencer Bell,Bed,Furniture,2,1052.2,2025-04-15,Yes,Italy
451,Clifford Salinas,Stapler,Stationery,5,2229.2,2024-11-29,Yes,China
452,Casey Graham,Stapler,Stationery,6,2104.75,2024-05-13,Yes,India
453,Adam Fox,Glue Stick,Stationery,10,1056.1,2026-09-02,Yes,Uae
454,Cynthia Bolton,Sneakers,Clothing,7,214.15,2026-05-14,No,Mexico
455,Eugene Harris,Pen,Stationery,4,1124.43,2024-06-12,Yes,Spain
456,Roger Thomas,Office Chair,Furniture,6,2171.24,2025-10-12,Yes,Argentina
457,Cheryl Stark,Headphones,Electronics,1,1703.02,2024-06-28,No,South Africa
458,Evan Miller,Snack Bar,Food & Beverage,5,1870.78,2026-12-17,Yes,South Africa
459,Megan Collins,Bed,Furniture,1,1461.3,2025-01-09,Yes,Canada
460,Mr. Marc Austin MD,Green Tea,Food & Beverage,2,1697.91,2025-04-20,No,Spain
461,Paige Cooper,Sofa,Furniture,10,1301.53,2025-08-12,No,Netherlands
462,Collin Young,Green Tea,Food & Beverage,12,2045.72,2025-01-30,Yes,Uk
463,Sean Jones,Jacket,Clothing,9,2124.05,2024-01-24,No,Canada
464,Kari Thomas,Sofa,Furniture,7,89.31,2026-12-14,No,Brazil
465,Kelly Castro,File Cabinet,Furniture,2,101.08,2024-07-14,Yes,South Africa
466,Chris Smith,Snack Bar,Food & Beverage,7,930.57,2026-04-05,Yes,Canada
467,Michael Parker,Sneakers,Clothing,3,466.09,2026-11-15,Yes,Italy
468,Robert Phillips,T-Shirt,Clothing,5,1627.0,2025-06-08,Yes,South Africa
469,Shaun Watson,Snack Bar,Food & Beverage,11,2341.08,2025-09-17,Yes,Italy
470,Scott Nixon,Bed,Furniture,12,2422.35,2026-10-09,Yes,Argentina
471,Nathaniel Moore,Notebook,Stationery,5,2385.29,2024-04-25,Yes,Australia
472,Courtney Hunt,Snack Bar,Food & Beverage,14,1178.25,2024-12-11,No,India
473,Todd Shaw,Ruler,Stationery,2,2276.91,2024-09-13,Yes,Uk
474,Michelle Holland,File Cabinet,Furniture,1,980.7,2024-07-01,Yes,Australia
475,Austin Harrell,Laptop,Electronics,6,853.05,2026-05-30,Yes,Netherlands
476,Dawn Garcia,Stapler,Stationery,8,1966.01,2025-06-05,Yes,Mexico
477,Manuel Hutchinson,Pen,Stationery,2,326.48,2025-08-29,Yes,France
478,Hannah Ware,Hat,Clothing,7,577.03,2024-07-09,Yes,Japan
479,Tammy Schwartz,Scarf,Clothing,15,781.13,2024-01-07,Yes,India
480,Joshua Kim,Headphones,Electronics,8,2151.27,2026-03-15,No,United States
481,Annette Kelly,Ruler,Stationery,13,2463.34,2025-12-12,No,Brazil
482,Crystal Greene,Printer,Electronics,4,1913.31,2026-03-28,Yes,India
483,Mrs. Sarah Spencer,Bookshelf,Furniture,2,1202.56,2026-10-17,No,Canada
484,Alexandra Rogers,Tablet,Electronics,9,1392.67,2024-11-10,Yes,Italy
485,Vanessa Collins,Tablet,Electronics,7,171.68,2025-05-23,Yes,Australia
486,Laura Chandler,Juice,Food & Beverage,4,1425.66,2026-08-24,Yes,Argentina
487,Heather Stein,Pencil,Stationery,7,1864.2,2024-12-11,Yes,Italy
488,Craig Jones,Bottled Water,Food & Beverage,4,885.51,2026-02-01,No,Germany
489,Diana Smith,Scarf,Clothing,7,1474.85,2026-09-30,Yes,Spain
490,Kara Luna,Bottled Water,Food & Beverage,8,1126.25,2026-02-03,Yes,Germany
491,Gregory Lopez,USB Drive,Electronics,13,156.69,2025-12-25,Yes,India
492,Sherri Torres,Juice,Food & Beverage,14,445.06,2025-03-04,Yes,India
493,Joy Cole,Desk Lamp,Furniture,13,1948.86,2024-11-10,No,South Korea
494,Emily Martinez,Desk Lamp,Furniture,1,615.1,2025-02-22,Yes,Brazil
495,Miss Kristin Smith,Jeans,Clothing,10,1743.05,2026-07-16,No,Singapore
496,Karen Smith,T-Shirt,Clothing,15,2134.97,2026-11-15,Yes,South Africa
497,Joshua Wright,Bed,Furniture,9,1871.88,2024-08-31,Yes,South Africa
498,Cody King,Bookshelf,Furniture,11,87.46,2024-03-16,No,Argentina
499,Elizabeth Miller,Desk Lamp,Furniture,12,1076.7,2026-04-21,No,Sweden
500,Amber Glover,File Cabinet,Furniture,11,408.66,2024-11-04,Yes,South Korea
501,Stephanie Garcia,Bookshelf,Furniture,6,688.07,2024-10-17,Yes,China
502,Angel Roberts,Dining Table,Furniture,12,2463.89,2026-10-08,Yes,Singapore
503,Taylor Cross,Laptop,Electronics,8,1090.78,2024-10-31,Yes,Sweden
504,Derrick Fox DDS,Coffee Beans,Food & Beverage,3,821.5,2025-03-19,Yes,Netherlands
505,Amber Wagner,Juice,Food & Beverage,6,1849.15,2025-12-08,No,South Africa
506,Brian Ferguson,Coffee Beans,Food & Beverage,2,1079.04,2025-05-19,No,Argentina
507,Adam Camacho,Jacket,Clothing,13,1470.52,2025-05-04,Yes,Mexico
508,Louis Bailey,Standing Desk,Furniture,13,33.93,2025-07-12,Yes,Italy
509,Dr. Robin Kennedy,Juice,Food & Beverage,6,1491.27,2025-01-30,Yes,India
510,James Smith,Tablet,Electronics,12,1603.52,2026-09-28,Yes,South Africa
511,Vincent Dunn,Printer,Electronics,6,2411.5,2024-02-02,No,Spain
512,Thomas Williams,Standing Desk,Furniture,3,1911.71,2025-01-29,Yes,Spain
513,Elizabeth Lee,Jacket,Clothing,10,1114.18,2024-11-23,No,Australia
514,Mr. David Castillo MD,Desk Lamp,Furniture,2,2287.18,2025-03-23,Yes,Singapore
515,Tracey Boyd,Keyboard,Electronics,14,1833.62,2024-07-30,Yes,France
516,Greg Hayden,USB Drive,Electronics,5,46.39,2024-02-12,Yes,Australia
517,Michael Collins,Coffee Beans,Food & Beverage,13,1208.88,2026-11-01,No,Spain
518,David Duncan,Scarf,Clothing,8,1851.93,2026-02-22,Yes,Canada
519,Diane Alexander,Notebook,Stationery,4,1791.2,2024-06-30,Yes,South Africa
520,Kimberly Jennings,Tablet,Electronics,10,2186.52,2025-11-02,No,Sweden
521,Stephen Campbell,Scarf,Clothing,14,1088.66,2026-10-25,Yes,Sweden
522,Dawn Simpson,Ruler,Stationery,8,871.16,2024-09-09,Yes,Germany
523,Rhonda Mcclain,Dining Table,Furniture,9,1478.38,2025-09-17,No,United States
524,Brandy Wilson,Eraser,Stationery,3,2415.32,2024-12-08,Yes,Germany
525,Lauren Tran,Ruler,Stationery,13,395.25,2026-07-02,No,Netherlands
526,Melissa Barber,Office Chair,Furniture,13,692.3,2024-02-29,No,United States
527,Sonya Howard,Coffee Beans,Food & Beverage,14,1797.88,2024-08-02,Yes,Italy
528,Charles Webb,Hat,Clothing,11,2145.86,2024-10-13,Yes,Australia
529,Jared Beltran,Scarf,Clothing,4,1920.26,2024-08-25,Yes,China
530,Sherri Malone,Juice,Food & Beverage,2,2298.71,2026-09-28,Yes,Argentina
531,Kyle Williams,Snack Bar,Food & Beverage,9,1677.15,2026-03-01,Yes,India
532,John Mclaughlin,Mouse,Electronics,9,461.11,2024-09-13,Yes,Mexico
533,Katrina Simon,Notebook,Stationery,2,2127.62,2025-06-17,Yes,Canada
534,Kristen Lindsey,Socks,Clothing,8,2014.58,2025-09-06,Yes,Sweden
535,Brian Wood,Stapler,Stationery,12,2327.09,2024-08-08,No,United States
536,Dr. Aaron Martin Jr.,Scarf,Clothing,6,1636.45,2025-01-29,No,United States
537,Rebecca Murray,Headphones,Electronics,2,678.59,2024-06-15,Yes,Singapore
538,Joshua Vaughn,Bread,Food & Beverage,3,2153.31,2026-10-03,Yes,Australia
539,Darlene Cook,Ruler,Stationery,15,1650.15,2026-10-06,No,Australia
540,Kenneth Evans,Dining Table,Furniture,14,2385.4,2026-09-27,Yes,Australia
541,Brian Olson,Office Chair,Furniture,9,410.76,2024-03-01,Yes,Brazil
542,Hannah Ramsey,Office Chair,Furniture,5,80.86,2026-06-13,No,China
543,Oscar Barber,USB Drive,Electronics,4,457.39,2024-11-15,Yes,Canada
544,Kelly Lopez,Stapler,Stationery,11,2393.76,2026-08-22,Yes,Netherlands
545,Sarah Davis,Tape,Stationery,13,172.48,2026-12-18,No,Italy
546,Jennifer Johnston,File Cabinet,Furniture,13,76.87,2024-06-15,Yes,Brazil
547,Christine Thomas,Bottled Water,Food & Beverage,4,1446.93,2026-05-04,Yes,Netherlands
548,Sharon Gordon,Sneakers,Clothing,3,2094.26,2024-05-31,Yes,Japan
549,Craig Flowers PhD,Ruler,Stationery,14,635.55,2025-05-14,No,Singapore
550,Michelle Thomas DVM,Monitor,Electronics,14,251.4,2025-06-19,Yes,Uae
551,Mrs. Melissa Chavez,Juice,Food & Beverage,1,708.69,2024-08-21,Yes,Canada
552,Cory Barnes,Desk Lamp,Furniture,11,1477.28,2024-11-18,Yes,Spain
553,Christy Hebert,Office Chair,Furniture,15,1660.64,2026-02-07,Yes,Canada
554,Tyler Jones,Sneakers,Clothing,11,1377.78,2025-05-30,Yes,China
555,Kathryn Watson,Keyboard,Electronics,5,1486.33,2025-08-03,Yes,Italy
556,Jacqueline Solomon,File Cabinet,Furniture,14,1339.77,2026-04-26,No,Japan
557,Michael Suarez,Smartphone,Electronics,4,1672.33,2025-04-04,Yes,South Korea
558,Alexander Ross,Monitor,Electronics,6,474.8,2026-07-07,Yes,Mexico
559,Justin Stout,Socks,Clothing,9,1382.82,2025-04-30,Yes,Singapore
560,Christopher King,Jacket,Clothing,14,369.71,2025-09-02,Yes,Sweden
561,Andrew Smith,Bottled Water,Food & Beverage,13,797.03,2025-11-02,Yes,Spain
562,Anthony Fletcher,Hat,Clothing,11,557.87,2025-01-22,No,Mexico
563,Sharon Smith,Juice,Food & Beverage,9,2208.51,2026-10-31,Yes,South Africa
564,Kellie Quinn,Juice,Food & Beverage,9,2096.44,2026-10-22,Yes,Australia
565,Rhonda Turner,Headphones,Electronics,3,991.02,2024-04-12,Yes,Argentina
566,Joseph Rivera,Office Chair,Furniture,13,1492.99,2026-04-03,Yes,China
567,Sue Swanson,Printer,Electronics,4,304.26,2026-10-24,Yes,Uk
568,Christopher Green,Sneakers,Clothing,15,2491.12,2026-10-26,Yes,Japan
569,James Elliott MD,Jeans,Clothing,15,1038.31,2024-07-09,Yes,Sweden
570,Dean Miller,Bottled Water,Food & Beverage,1,834.16,2026-10-11,Yes,South Korea
571,Victoria Martinez,Mouse,Electronics,5,742.7,2025-10-06,No,Uae
572,Amy Silva,Laptop,Electronics,1,432.69,2024-12-08,Yes,China
573,Brenda Soto,Stapler,Stationery,3,1746.2,2026-07-06,Yes,Australia
574,Glen Coleman,File Cabinet,Furniture,15,2195.54,2024-01-28,No,Australia
575,Teresa Fuller,Pencil,Stationery,15,1562.1,2025-10-28,Yes,Brazil
576,Megan Miller,Bread,Food & Beverage,9,205.65,2025-12-19,Yes,Sweden
577,Melissa Garcia,Dining Table,Furniture,10,347.87,2024-04-19,No,India
578,Jessica Nolan,Green Tea,Food & Beverage,9,192.54,2024-11-12,Yes,Brazil
579,Virginia Martinez,Bed,Furniture,12,1835.39,2025-05-31,Yes,Brazil
580,Amy Ramirez,Socks,Clothing,5,1752.7,2025-04-23,Yes,Spain
581,Mary Mann,Hat,Clothing,13,907.1,2025-12-27,No,Netherlands
582,Michelle Nelson,USB Drive,Electronics,3,2448.94,2026-09-13,No,Argentina
583,John Olson,T-Shirt,Clothing,15,1416.02,2024-06-13,Yes,United States
584,Jamie Bowen,Printer,Electronics,9,2058.05,2024-08-08,Yes,Australia
585,Patrick Parks,Webcam,Electronics,7,1191.83,2025-04-29,Yes,Germany
586,Joshua Palmer,Notebook,Stationery,8,2489.62,2026-05-13,Yes,Brazil
587,Amber Lyons,Laptop,Electronics,3,119.56,2024-05-18,No,Netherlands
588,Ashley Allen,Juice,Food & Beverage,1,2073.39,2026-01-05,Yes,South Africa
589,Lisa Davidson,Sneakers,Clothing,12,1888.28,2026-08-17,Yes,South Korea
590,Jenna Christian,Office Chair,Furniture,2,2146.72,2026-08-05,Yes,United States
591,Michelle Lynch,Eraser,Stationery,11,1553.32,2026-01-17,No,France
592,Dana Snow,Jeans,Clothing,13,1770.11,2025-10-11,Yes,India
593,Jeremy Robinson,Bed,Furniture,6,948.1,2026-01-03,No,Sweden
594,Paul Craig,Standing Desk,Furniture,12,1935.0,2026-06-15,Yes,India
595,Mary Newman,Bookshelf,Furniture,10,1138.71,2025-07-06,Yes,Canada
596,Misty Stevenson,Green Tea,Food & Beverage,10,617.6,2025-06-05,Yes,Australia
597,Sarah Sparks,Scarf,Clothing,13,1722.48,2024-10-30,Yes,Netherlands
598,Dawn Lopez,Green Tea,Food & Beverage,13,441.52,2025-12-15,Yes,United States
599,Nathaniel Prince,Dining Table,Furniture,1,645.78,2026-09-08,Yes,Spain
600,Antonio Hammond,Sneakers,Clothing,14,1921.17,2026-11-30,Yes,Sweden
601,Dr. Andrew Sampson MD,Bread,Food & Beverage,15,399.65,2026-04-16,Yes,Spain
602,Christina Davis,Desk Lamp,Furniture,9,968.68,2025-05-03,Yes,Argentina
603,Susan Sanders,Bread,Food & Beverage,9,1078.07,2024-10-08,No,Japan
604,John Singh,Ruler,Stationery,7,1963.11,2025-09-19,Yes,Canada
605,Nathan Robinson,Mouse,Electronics,6,1276.39,2025-12-11,Yes,Italy
606,Rachel Hunter,Mouse,Electronics,8,185.59,2025-10-18,Yes,Uae
607,Jose Smith,Scarf,Clothing,1,2037.91,2025-06-21,Yes,Mexico
608,Kaitlin Kline,Glue Stick,Stationery,12,2346.2,2025-02-19,No,South Korea
609,Ashley Luna,Jacket,Clothing,10,2479.6,2026-01-17,Yes,United States
610,Joseph Chandler,Coffee Beans,Food & Beverage,5,707.59,2024-05-10,Yes,Uae
611,Craig Morales,Coffee Beans,Food & Beverage,12,686.26,2026-03-31,Yes,Germany
612,Cheryl Mcdaniel,Standing Desk,Furniture,1,1986.91,2024-07-19,Yes,Netherlands
613,Stuart Stevens,Glue Stick,Stationery,1,2254.88,2026-09-09,Yes,Netherlands
614,David Lynch,Pen,Stationery,3,746.03,2025-06-25,No,Singapore
615,Joseph Hale,Tablet,Electronics,9,713.63,2026-04-20,Yes,Canada
616,Nicholas Barnett,Stapler,Stationery,10,2082.53,2024-08-29,Yes,Japan
617,Joanna Mann,Bookshelf,Furniture,15,1531.57,2025-03-04,Yes,South Africa
618,Kristen Wilson,Coffee Beans,Food & Beverage,12,1088.21,2026-07-16,Yes,South Korea
619,Darrell Munoz,Monitor,Electronics,15,1040.77,2025-08-04,No,Netherlands
620,Mary Wall,Green Tea,Food & Beverage,11,591.31,2024-09-19,No,United States
621,Laura Smith,T-Shirt,Clothing,15,2463.65,2026-05-28,Yes,Japan
622,Matthew Walsh,Stapler,Stationery,3,387.26,2026-05-18,Yes,China
623,Walter Watson,T-Shirt,Clothing,1,2144.8,2024-09-06,Yes,South Korea
624,Robert Santos,Monitor,Electronics,13,320.88,2024-09-26,Yes,Germany
625,Donna Smith,Sneakers,Clothing,8,2301.23,2025-07-23,Yes,France
626,James Gilmore,Desk Lamp,Furniture,2,1973.98,2026-09-25,Yes,Uae
627,Mary Carroll,Sofa,Furniture,3,1650.88,2026-06-30,No,Uae
